objeto,confianza,fotograma
bici,0.9452192287269755,13358
coche,0.5993704455516793,14964
bici,0.8460122146634472,40850
persona,0.6439636715330604,26321
persona,0.752185697713433,44837
bici,0.6596761604623158,34973
persona,0.8218615839877635,46393
coche,0.6983329258154238,38712
bici,0.66636719063288,3480
bici,0.6733470230575463,28407
persona,0.8564634197070847,7034
coche,0.8152782937209011,13821
persona,0.8353465043345782,36328
bici,0.7214341762905461,46028
coche,0.6218123500137386,4797
coche,0.7501489079723908,16050
bici,0.9330064125609113,23931
coche,0.8104075073640123,7024
coche,0.6391644090710722,18693
coche,0.8826117169701175,25262
coche,0.8978977592702369,18079
coche,0.9271920931065765,14934
bici,0.5316725747914108,9305
persona,0.7452527221768599,15678
persona,0.5454191768060511,31909
persona,0.6785991078094018,37697
persona,0.9197457947457587,46170
bici,0.7782187838478694,14324
coche,0.8715015724680569,20422
persona,0.8107329222105625,47098
coche,0.7700065658764077,48126
persona,0.5911039553654002,40876
coche,0.6183271994843295,34304
persona,0.6534556479969661,33490
persona,0.5756454759811847,16023
persona,0.8860153734384973,44797
persona,0.72893047013306,37564
coche,0.7794929870946787,20407
coche,0.7644318760101788,32083
persona,0.7637296415489357,26395
coche,0.5653457673107218,4978
coche,0.47966706356019606,36326
bici,0.9446412297103258,16183
persona,0.7868916097213833,48610
coche,0.8578559389062345,14649
coche,0.6638621192820979,25790
coche,0.886100410173715,11616
persona,0.6975735250611953,35693
persona,0.8035379569004726,24714
persona,0.5024920821377109,20138
bici,0.9090964696189143,20519
coche,0.8643117233664396,43148
coche,0.7840349588622683,38747
coche,0.6358132538347817,24817
persona,0.8640685162410968,33545
persona,0.9151940898606656,25159
coche,0.7423925130483594,30306
persona,0.5819902917919154,15566
bici,0.6934605580687611,41317
persona,0.8486463675969204,34540
coche,0.8122699103373597,13517
persona,0.7778333141511312,38061
bici,0.7702369235987362,10194
bici,0.741377554515283,46876
persona,0.7517256625115499,3176
coche,0.7878999987237768,27041
perro,0.7539945961134715,37915
coche,0.8405128520592524,4679
persona,0.7524086956793199,35315
bici,0.8388983070740363,1287
persona,0.7596884187323921,31529
persona,0.8312557647414288,8705
bici,0.6838775344440794,5523
perro,0.4740803439509746,15999
persona,0.6437984928503419,37993
persona,0.7335394361212676,37355
persona,0.8107138903592228,49097
bici,0.9116957970278301,37659
bici,0.8191727761055498,32371
bici,0.9118738830995495,10759
persona,0.4789488103171125,18074
persona,0.8163326982252939,37443
coche,0.8105918747016438,731
persona,0.875497362432413,32884
persona,0.6641841886249642,36711
persona,0.8404032035772142,40391
coche,0.7722324563651953,22049
coche,0.6151532410356976,27308
bici,0.5333484752953639,40446
persona,0.8370703986940413,41155
bici,0.9703338297377974,173
coche,0.7849972296447586,5751
persona,0.6236718591246169,9076
coche,0.954065175762037,4870
bici,0.7096797832291687,4954
persona,0.7132092594990342,30780
bici,0.9536428750655224,29015
coche,0.674951095442007,8726
coche,0.7745020717074294,6462
bici,0.5436291879238935,40054
coche,0.9282898869293563,7139
coche,0.7429991930863654,3984
persona,0.6841965434839131,23716
coche,0.6495751426398201,48096
bici,0.8455988290212926,18759
perro,0.6303299757515586,865
bici,0.693398110638855,27414
bici,0.41745730882733845,14482
coche,0.7947021067102518,26514
bici,0.8251546903627609,40349
persona,0.8671325254363857,42215
persona,0.7255303126182606,39828
coche,0.6703550881437944,21027
coche,0.7058902305975995,41087
coche,0.5870782370460806,41629
perro,0.8407807052034565,2089
bici,0.8108879251519272,24264
bici,0.5216688863122669,36343
bici,0.7652204469330717,33685
bici,0.807551581349677,17321
coche,0.8899636179179969,11280
persona,0.6530012371458039,39644
bici,0.8025548234625559,11402
persona,0.6953412204347782,18357
coche,0.8056033241881887,1632
persona,0.7854464183339037,9233
coche,0.8934854017071597,33820
persona,0.8377597611694692,10274
coche,0.7745006325815036,19966
bici,0.8480571142496893,38781
persona,0.6429577215942881,12438
persona,0.673466152018724,37919
bici,0.8320830151132889,14169
persona,0.8897150749480922,33542
coche,0.6734072724024323,41497
bici,0.763197197191162,11455
coche,0.8466414492959901,42801
persona,0.8366864752401362,9692
coche,0.8968411034415551,36684
perro,0.7722264240020748,41937
persona,0.7204367867046818,8008
coche,0.8073475268700897,5887
persona,0.6984546995270112,22751
perro,0.8739509769468031,6610
persona,0.5878646126795081,25725
persona,0.8641929568592928,28587
persona,0.9398179030753954,1538
perro,0.4402130822818251,39105
coche,0.6719128048784333,35925
persona,0.7064541707839948,34056
persona,0.40324549449057756,24718
bici,0.8657535490089917,49912
persona,0.6367352294524897,48072
coche,0.5544461899744951,35552
coche,0.9089471792583848,8212
bici,0.7527659820162886,27377
coche,0.7447143634061313,42766
bici,0.7861666634011016,18633
persona,0.7856855400278226,40711
persona,0.6804006519402329,31842
persona,0.710292472372351,23630
persona,0.7819613656159238,40589
coche,0.8733008674698238,49917
coche,0.8333328240601328,22872
bici,0.6007084601080779,9742
bici,0.8606338465433611,37854
persona,0.8151045844556641,12116
coche,0.7144581427228729,35335
coche,0.6699494254297971,47129
perro,0.7359477499315012,32954
persona,0.9606247849877215,45791
coche,0.4672116405614111,10655
persona,0.742115649420618,79
persona,0.8388863154337258,7343
coche,0.776160615135243,24681
persona,0.7849528309524351,40552
persona,0.6959270010971855,41121
bici,0.5929419066004258,46291
persona,0.8274934991464192,14771
persona,0.934078653996808,2335
coche,0.8609732353204985,29857
coche,0.5910823053709864,19213
coche,0.7637566853163578,11803
perro,0.8461810130166411,7146
persona,0.7265887790239687,16337
persona,0.7862246418198139,36905
persona,0.676385546724248,14259
coche,0.697205046683933,44018
persona,0.9174069436602527,28550
bici,0.8115905297780277,9305
coche,0.8598148458535613,5155
coche,0.5808945664257018,36930
bici,0.6493972129684106,42260
bici,0.8790778116610138,3459
coche,0.8293748284568517,28314
coche,0.8744894172769112,43164
persona,0.8144987990904927,29876
coche,0.6646377383224517,41867
persona,0.8291971648656199,21855
coche,0.5809102773481658,26271
bici,0.8129257215536382,5790
coche,0.8110925180345742,25160
persona,0.557867131463976,26997
persona,0.7984285895522292,2674
bici,0.7226394441084564,26346
persona,0.6336354675197833,17827
coche,0.9791721066228214,13545
bici,0.8030912617200968,40866
persona,0.8872527323606746,45599
coche,0.7750332654526021,32324
persona,0.782613401305687,4127
coche,0.6600804349718615,22858
persona,0.7498632834118545,11012
persona,0.9482303129067102,31822
persona,0.6706935179008496,37322
bici,0.6933870240106447,26098
coche,0.6153143689130307,45506
bici,0.9231894989430154,41722
coche,0.7160464200013982,44489
bici,0.5927519845223527,7681
coche,0.8373779052573646,38813
persona,0.796881639530678,36348
coche,0.8607631448696964,3843
persona,0.7788246018694037,14272
bici,0.8067403985767297,38094
bici,0.7572481212574754,45949
persona,0.5368894482132242,20114
bici,0.9261039320614743,26492
persona,0.660931003560895,31305
coche,0.7057249672670537,17796
bici,0.8858849771581457,28833
persona,0.5562367192261405,5302
persona,0.6653712956425213,16630
bici,0.7954071851936294,2051
persona,0.8916673849760092,19955
coche,0.908284933003403,21044
bici,0.6532275442503641,45190
persona,0.7396704964195941,9384
persona,0.7113790138567659,45039
perro,0.6341583446120644,47432
coche,0.8209088717346958,21000
coche,0.8752793041365234,8578
persona,0.8937309157263993,22017
perro,0.5334109173870142,39029
persona,0.7802620676529154,4336
persona,0.5981156098573037,45430
persona,0.7114130738307433,14389
coche,0.6937888760983177,44862
persona,0.7830145103656458,19643
persona,0.6684503556664578,21298
coche,0.9239703433984872,23228
coche,0.6003695498448574,7151
persona,0.8795767159234822,10738
coche,0.787994227013301,16866
persona,0.6243237901200503,8506
persona,0.6309199020361701,21607
persona,0.5496689660292277,24980
perro,0.6794727667235514,46472
coche,0.7589017823694167,49038
persona,0.9625636025763584,31099
persona,0.7265366170522687,20940
persona,0.8016843647981201,27169
coche,0.8555386531825611,24747
coche,0.8901927650189947,20101
persona,0.7726890742081574,16197
bici,0.8514119314304135,23561
persona,0.941966823175964,15094
persona,0.9104651151262313,3581
persona,0.961815779958137,13574
persona,0.7719063402409692,39996
bici,0.7111216896223456,45690
coche,0.6073121241410228,7639
bici,0.8569571278263991,25908
persona,0.5836246899049886,47032
persona,0.7806511041092178,16107
persona,0.7004977371871701,22006
coche,0.7233876024704353,660
persona,0.8859393474324031,8055
persona,0.6993602838613118,19455
perro,0.6316931582900274,37802
coche,0.9653514052327701,49178
persona,0.8676922168138458,45131
bici,0.7562067454570295,14997
persona,0.5363722463294558,1996
bici,0.7085514477108074,33157
perro,0.8337607572018625,44599
persona,0.8762442580836659,899
perro,0.607774465984156,41101
persona,0.5741894018181466,36049
persona,0.7861839006555451,39080
coche,0.7497149762422155,14932
coche,0.7731042139112274,28424
persona,0.6058689064386735,24385
persona,0.6696271318246594,29690
persona,0.8378943972612237,26279
persona,0.809263790464556,28695
persona,0.8644591544337064,40716
persona,0.6804044381986233,946
perro,0.9451672787790729,22591
bici,0.9090237840903344,24505
perro,0.7574285608330176,11109
persona,0.9372764845721386,26518
persona,0.8729747573199234,47586
coche,0.9395214278236873,25537
coche,0.9748384433749488,104
coche,0.9186407671903877,16007
persona,0.6468784195839269,5182
bici,0.6780849271688728,27633
coche,0.8311819761336141,44217
persona,0.7141487682814734,23281
coche,0.8571337190602603,31451
persona,0.906770353825465,21947
persona,0.8494006446851546,30832
perro,0.577429701791078,43042
coche,0.7320239342881856,12808
persona,0.868892247900939,971
persona,0.6790490014834257,35320
persona,0.9414389958178708,29711
bici,0.6935031261086099,6318
bici,0.5863815737164515,15134
coche,0.7115147348868153,5201
perro,0.7152498755241756,48521
persona,0.5541849736439268,1121
bici,0.6694947558348339,27284
coche,0.6775214404131084,6204
bici,0.5241641360845,31863
bici,0.43305624419876265,10020
coche,0.5138714973095405,8485
persona,0.8705148110601959,26654
persona,0.6201766098582732,38032
persona,0.46283733723034126,7005
persona,0.7006398871560866,44087
persona,0.9041800124175583,35820
coche,0.6594176463330761,16130
persona,0.8278417998948348,15055
bici,0.714299679604674,4185
persona,0.6300028647293028,28744
persona,0.40885871656633693,4898
persona,0.794398971487992,21802
perro,0.8527394647599994,22753
persona,0.9159771319786212,49468
persona,0.8778525728048008,13992
persona,0.7458405224897471,10823
persona,0.5864635469221733,45007
perro,0.8710623143591247,39793
coche,0.7252723146886519,23193
persona,0.7418291740968503,40027
persona,0.9393999479358419,12141
persona,0.711680935899089,12299
coche,0.6683357012237952,24179
persona,0.8511269427152572,48900
coche,0.5926829333921325,3587
persona,0.6463548321840976,29324
persona,0.6040324118047967,26695
coche,0.8888665325739811,38800
coche,0.7027357682992387,25331
coche,0.7407539748811238,40772
bici,0.8345377458394954,14181
bici,0.6815287831301343,42669
bici,0.8181529453556093,9568
persona,0.8175123062400458,43744
bici,0.7281991344803237,23669
coche,0.6643743145783101,33628
coche,0.7027564796685585,6376
coche,0.7387101653205594,12185
persona,0.5652272827743953,47903
coche,0.6863574733603397,32256
bici,0.8252088878513621,32296
perro,0.7594111953811576,45599
persona,0.9235774623613183,12652
perro,0.9198890825838542,21317
persona,0.8897506441443065,2132
perro,0.7414732388824401,9910
coche,0.8890509618020429,17101
coche,0.9498679920161541,48753
coche,0.8327936415693832,30226
perro,0.6735560701530294,42678
persona,0.6221554118299218,27353
persona,0.6919236427366598,28753
bici,0.7901978811782079,19556
persona,0.8817529629713966,2507
coche,0.8466835109170374,13276
coche,0.7492009895803003,37742
bici,0.7565214994101193,47724
bici,0.8536258891924425,16914
persona,0.7795254072265747,27457
coche,0.8018090808810844,42821
coche,0.6783452069909683,62
coche,0.7122075383687781,44449
persona,0.5787656211361194,22137
persona,0.6826478687211409,4715
coche,0.7696143112083124,34252
persona,0.8556573097307749,37928
coche,0.7672105220461556,35169
persona,0.8275952956660302,6
perro,0.6502797361479132,11232
bici,0.9207376309205036,45103
coche,0.5719149840890465,15817
bici,0.7999107767477817,24945
perro,0.723260044520686,41221
bici,0.6324971492909119,20931
coche,0.9182494755525377,46065
persona,0.735630493617452,10223
bici,0.7810459345830213,17011
coche,0.522426264935664,25839
coche,0.9653501132475496,39135
coche,0.6101855686596327,16829
persona,0.8193496157050573,30697
bici,0.6011789422961793,31573
bici,0.8609663681933559,3400
persona,0.7644633596549874,38943
persona,0.9184709064619941,18251
perro,0.7595189074908408,34097
persona,0.8221498190767793,21602
coche,0.7354812306391257,43095
coche,0.8292360114385825,5502
coche,0.8033084001396127,12702
persona,0.8001318068940315,49285
persona,0.8802107824190935,15901
coche,0.8000172916176113,29571
persona,0.7174017239983961,4552
bici,0.7793970261008127,25189
perro,0.6890354337670449,26776
bici,0.9239860620120705,17832
persona,0.9263302230764016,39746
coche,0.9754662456229953,11434
persona,0.4392757000794105,45780
coche,0.7542617705744343,32765
persona,0.7895819895795126,26592
bici,0.6415884582857238,41203
coche,0.8442750565226773,22747
persona,0.7365887161280894,47460
persona,0.6825081805573803,14877
coche,0.8415203799228924,26177
bici,0.7910496031377912,37245
persona,0.7424556764378207,2563
coche,0.7042825291019253,47965
persona,0.7622260666032536,10730
bici,0.8705916284199599,27399
coche,0.8901244964968262,49
bici,0.7548257803643695,24737
persona,0.9088180300963052,19551
perro,0.7845549243199655,10573
coche,0.8824191312944965,38823
persona,0.8501744437537844,44625
coche,0.7873415856512271,27655
persona,0.8098169141343171,37082
bici,0.7252336184289739,38955
bici,0.9331258857462255,40959
coche,0.9102047811035607,27865
persona,0.8222330534404263,28630
bici,0.6858231240243213,48011
bici,0.7535294200182937,11777
coche,0.9391566962488328,14202
coche,0.5798209038724637,12093
persona,0.8674877153695719,737
persona,0.7977061169391519,21465
perro,0.6231181834269576,41083
coche,0.7519279221122298,4323
persona,0.7601738609242523,40274
coche,0.8845529556807835,40731
persona,0.8797466937704839,32936
persona,0.5157938652710938,6652
perro,0.7950673926192348,20070
persona,0.7145415414280855,23476
persona,0.722461956347993,30555
bici,0.7380934848815416,39324
persona,0.6920051079724432,3021
persona,0.6987228504378763,18129
coche,0.6170623747607651,18605
persona,0.9764831053074056,47862
persona,0.7751650252062562,31124
coche,0.6919987413474741,44719
perro,0.7979259991006362,21215
bici,0.6426246563184148,44107
persona,0.7601020354604675,36228
coche,0.7226959125906718,9193
coche,0.9582313113252475,20978
persona,0.835088136797285,46735
persona,0.7520493366507692,5237
coche,0.6092709498269528,39669
persona,0.8813778804268345,10009
bici,0.8553298836819253,44828
persona,0.7742303992102697,47551
persona,0.92597911720612,41799
bici,0.8784739571274373,10650
bici,0.797197176316066,38577
persona,0.9252981586179234,31117
bici,0.7124503095216818,7750
bici,0.9022264010665079,23298
persona,0.6998544082481041,288
coche,0.8496487201581676,23106
coche,0.6986520911565043,10950
persona,0.6982758111289803,45002
perro,0.8596790963098317,48201
perro,0.5552656974311667,48588
coche,0.678767975357056,2366
persona,0.560561206961913,23961
bici,0.5144353085847131,48072
coche,0.7255248904463238,32645
persona,0.668303626027572,12687
coche,0.8628255857833079,31768
coche,0.879481932049068,2391
persona,0.4771286473702941,14691
persona,0.752560281186804,30673
bici,0.4874137433684585,38237
perro,0.694921834877911,42691
persona,0.6967753488135322,27898
persona,0.8414263237751504,45126
persona,0.8405455887937457,41866
coche,0.6957378309879717,15849
persona,0.8025120123413368,41159
coche,0.8669020193217282,31693
persona,0.8396002004117628,38516
bici,0.807587053174854,19403
bici,0.8903943000506708,10809
bici,0.8648528534871861,286
persona,0.29955952191472607,9191
coche,0.8454656260502594,4447
persona,0.49677045576550943,33466
persona,0.7711345745986735,7476
coche,0.8432910016110906,35340
bici,0.8996071105545967,41855
bici,0.6907874124866341,29043
persona,0.7466550198156149,6063
coche,0.7802252893528543,17582
persona,0.7649616078549161,21385
coche,0.6431811190393784,16266
persona,0.9083932741420635,13516
bici,0.8747117494269661,2475
perro,0.8729878874990591,8160
persona,0.8899625855098052,48522
bici,0.64386494151162,9859
coche,0.8342487654194621,30752
coche,0.5791714848048748,37219
coche,0.8228638656003409,41356
persona,0.7249168662355975,16104
persona,0.8881185057325992,6757
persona,0.7729301836088391,43485
coche,0.8387101955886755,25820
persona,0.6993977531518122,11242
coche,0.8588296065602202,20603
bici,0.7778067795666014,28078
coche,0.8660153131225015,10084
persona,0.6742435138781264,38641
coche,0.8295009922108908,10929
persona,0.7696148241958649,2046
bici,0.6837752172102716,32671
persona,0.8876452727748134,22973
persona,0.8637515486292328,2418
perro,0.7941313640449944,46232
persona,0.9019998152752599,33086
persona,0.6852527943778931,28141
persona,0.9215704320065744,3791
persona,0.7539342952446003,23043
bici,0.816393558012387,614
persona,0.5560861941476195,28447
persona,0.7467693342179874,14916
bici,0.7302400495135078,38390
persona,0.6189839718111947,38188
persona,0.7876055156136766,46423
persona,0.8314888205085337,17863
bici,0.6895409814201553,45108
coche,0.737014415998299,29892
coche,0.8584859519097331,47820
coche,0.7841057972662788,36307
coche,0.7186612632047475,8797
bici,0.7486970393120854,42073
bici,0.7174759299286443,25123
coche,0.7556819100061195,9712
bici,0.7691084352245626,9411
persona,0.47122027211022866,25642
coche,0.9749391054087203,10560
coche,0.7223523797529814,7744
persona,0.7989996099759813,23505
persona,0.42752776358404354,42336
persona,0.7183953828016296,30215
persona,0.8793026795558102,28146
bici,0.7881387237415132,25086
persona,0.8897038305056479,36345
coche,0.627136328637155,10536
persona,0.6218962598923906,41073
coche,0.4744298151193336,19453
persona,0.6800853918736299,46176
persona,0.8453450316593243,25879
coche,0.8667438040709079,18503
persona,0.7333980876242304,46867
persona,0.6217825063751014,11785
coche,0.5088635241598356,18065
perro,0.8615670742202323,4269
coche,0.6136276050205205,49226
coche,0.6623359907737686,30120
coche,0.8076946745800022,26823
coche,0.5686513218559255,8625
coche,0.8224959917658968,289
coche,0.6472360324402536,29158
coche,0.6793432817752402,48973
bici,0.757804588389162,42718
persona,0.5425707514989766,3939
persona,0.8132948224545505,11258
coche,0.8379240869829874,4567
bici,0.7620809016139242,12376
bici,0.7999007318105743,44155
persona,0.7583947165414325,4619
coche,0.6921577784835602,42707
perro,0.5517637634930386,48846
persona,0.8557663532929215,7650
coche,0.7800498418907252,6014
persona,0.582559506513591,26487
bici,0.7770300059635563,18392
persona,0.8287151732621777,25626
coche,0.8232420836413283,32524
persona,0.8370829369931533,24330
persona,0.739762687989959,43877
persona,0.8357175487767589,32794
persona,0.856912987866789,44894
bici,0.6548679068393647,2236
persona,0.6540540077640341,23322
persona,0.8347449697153714,7826
bici,0.7790717405715812,6478
persona,0.7591329162326828,39866
coche,0.7198424142510934,33058
persona,0.7175661280773785,7453
bici,0.9104970962397932,20421
coche,0.8064133121164923,44438
persona,0.7285352822262416,35658
coche,0.9616601717062738,1083
persona,0.6448557884742127,26523
persona,0.797172901184525,15973
persona,0.6459971204064686,39708
coche,0.8429324691913165,7871
coche,0.8749327728703299,43267
persona,0.798053131208509,23480
bici,0.7506374970527293,36855
persona,0.7890536350079885,31888
coche,0.7570267824186176,44735
persona,0.7875913561650738,10480
persona,0.7902439265467454,23945
coche,0.7511048589651678,12159
coche,0.8904608989925322,22367
bici,0.9326616718921679,48888
coche,0.8908428069300739,7196
bici,0.7285489157863494,6886
perro,0.6625303151277186,17800
perro,0.966984078389392,11876
persona,0.7838947308354443,8418
persona,0.7255659684175335,27067
coche,0.6762549351445646,46224
persona,0.8284778559255287,41538
bici,0.9025402167479712,9695
persona,0.5336596290086596,28097
bici,0.7688268120290579,30349
persona,0.8257792372336853,48305
bici,0.7003756220874383,10179
coche,0.6445465479322708,3762
persona,0.8246824024498173,2825
coche,0.6441618288401494,27954
coche,0.6841275197144856,18324
bici,0.8746576110317261,27270
coche,0.8104367206041297,43471
coche,0.7776922919117665,8428
persona,0.8116793459649798,16326
coche,0.5322807161211994,49256
persona,0.9053717149058007,7467
perro,0.7054602133270479,28194
coche,0.7233367449397098,49377
bici,0.9401824362409191,43994
bici,0.5930344556521809,31688
persona,0.5223754961251977,23419
persona,0.8083643141683892,41380
persona,0.6770722845225814,22128
persona,0.8047130108985898,20622
persona,0.8339051510041426,41099
bici,0.5593724359578881,353
coche,0.6794849493171579,42687
coche,0.7783544880660633,17047
coche,0.6630396042547082,12866
persona,0.6720490740447195,19620
persona,0.5885743731713429,33511
persona,0.7796353477210896,38221
bici,0.6464393620666113,7138
coche,0.8308960880864279,47314
persona,0.8339563311834395,28452
coche,0.9445010736207199,43432
coche,0.929463053950641,22270
persona,0.8469893198915291,13613
persona,0.7427901232290142,45355
persona,0.7712453175406958,35172
bici,0.7032827367359592,40789
bici,0.7577071935702523,46335
coche,0.9241207865298722,33310
persona,0.9269508867078556,43906
persona,0.7122079638299141,41824
persona,0.8490287111466747,3619
persona,0.5783564971904859,47462
coche,0.9513446713428138,22222
persona,0.7347320684332169,9319
persona,0.7238143858344952,6171
coche,0.761255113272026,35577
persona,0.8674531860428099,3330
coche,0.521014402375781,36417
bici,0.8388368708519937,9125
coche,0.8552288073356923,38653
perro,0.8091075497580666,9046
coche,0.7933877000739521,47198
bici,0.9634143906794762,42194
coche,0.7053427808933928,40910
bici,0.7036909129088056,23765
persona,0.949338692080304,40366
persona,0.73484226226385,47263
persona,0.9052933299681983,37659
coche,0.5687677561289458,11056
persona,0.7999311098066556,20805
perro,0.7946616908912357,5290
coche,0.819138475114071,8836
persona,0.7628709596741634,33927
coche,0.5650328779981469,48972
bici,0.7291385003081805,49455
bici,0.4906325148604201,36261
coche,0.8593002463154542,38530
persona,0.9230014972415139,13894
bici,0.8892269360724349,15164
bici,0.6073467270757238,10988
bici,0.8239133898517211,18088
coche,0.8125216858280095,27616
persona,0.9438840424091842,8438
perro,0.5933879834527103,9846
persona,0.8094430148045019,46127
persona,0.9730245613354556,38958
coche,0.6246702148130421,16761
coche,0.8554833598262338,14178
bici,0.7689698999369007,23234
coche,0.7526937459390615,44066
persona,0.9001237976881218,7926
coche,0.7986822082470416,35066
bici,0.7383387119465147,26013
bici,0.6742884094102773,35976
persona,0.8283723083489433,4268
persona,0.6278043798978152,26211
persona,0.8327108316993167,23908
bici,0.9069969177353053,27403
coche,0.8080135488785917,19174
coche,0.8684521369004923,14087
persona,0.7022564395469415,17390
bici,0.6055968101757424,36437
bici,0.5343499245484605,46220
coche,0.5696937144995987,40271
persona,0.9394208098997128,1754
coche,0.6466635971174753,42422
bici,0.7989338795437451,1851
coche,0.6740679198793492,35632
bici,0.9010681046133857,29853
persona,0.784731692100787,34961
persona,0.5170508985621324,30613
persona,0.6131832337690555,21595
persona,0.4192480715958078,9126
persona,0.6767681909924075,33383
coche,0.6966113701273237,46310
persona,0.8069495178744189,37302
bici,0.8807390828382754,38910
persona,0.8232822856029062,4626
persona,0.6221811109076156,36006
persona,0.8637835435500336,13052
persona,0.7726868683611378,48850
coche,0.6573059103869958,24795
coche,0.9241940599472308,30012
coche,0.8624290065604551,17994
bici,0.8570985040898063,16433
persona,0.821175366543026,15252
coche,0.7162571810277989,11511
persona,0.8723704683169212,29248
persona,0.6896713059267704,39947
persona,0.783791035392482,48963
coche,0.7374008034071083,21966
bici,0.6440156263482575,19018
persona,0.7857349364433263,24260
persona,0.9298784521684592,42877
bici,0.7027135040178516,8524
bici,0.7304385556181211,48155
coche,0.6406977650639557,22183
persona,0.8431748207018185,12180
persona,0.9552897212740246,22966
coche,0.7435712908900581,19461
persona,0.5284160819815351,37465
coche,0.614310746727262,42022
persona,0.7579174843912131,39319
coche,0.6964568471617678,35512
coche,0.7762520387083971,17358
persona,0.8101343700663107,42094
persona,0.7085696964860863,10795
persona,0.7877020810340635,7229
bici,0.85090000641525,49935
bici,0.7716571404283811,13990
persona,0.7305504303788061,4862
persona,0.8830787971591106,23555
bici,0.5905703844597632,2800
bici,0.9260661406705956,36836
bici,0.8153287774322271,43803
persona,0.7832869053699324,8828
persona,0.6929439562857327,305
perro,0.8350089969378497,41528
coche,0.6395551532138908,49215
persona,0.8757561845893801,23622
bici,0.7890719910204734,31607
coche,0.77681663079568,42391
persona,0.934025184337777,23583
perro,0.4988330324137816,45771
coche,0.7541160995594892,13610
persona,0.9154656553754782,40932
persona,0.9287584125821894,33920
coche,0.8644340024880715,40236
coche,0.6021041097899686,22336
persona,0.929346858959064,30874
coche,0.6337887210771679,40339
persona,0.619328060742695,8960
persona,0.9146969702145457,19329
perro,0.8806231042062591,4515
persona,0.40239803537706104,41632
bici,0.5110725179610328,10261
persona,0.6277909046101704,29012
persona,0.2731184345650957,8991
persona,0.8917038578609485,27462
perro,0.8480416571902549,8418
persona,0.7913528763832529,16156
persona,0.7867591479647812,14746
persona,0.6270219097857695,43527
coche,0.7661958579325309,20781
persona,0.7736488894342811,32455
persona,0.6211277399529662,45970
coche,0.7459855128767812,18580
bici,0.7465567987368897,4826
bici,0.9049936736901667,37385
perro,0.8519328489285993,13605
persona,0.8426299534921108,6803
persona,0.4868919418571561,10161
persona,0.8809813611765313,19698
bici,0.5758934390277052,11764
coche,0.6895891093187067,34879
coche,0.7781013589911812,9911
coche,0.8473921010473223,36618
coche,0.9385170832286189,7717
coche,0.7142774656517121,48731
persona,0.6786195795092212,48881
coche,0.6703066906631302,1300
persona,0.7430010155071758,32553
persona,0.8184961694160301,20652
persona,0.6082693310212235,30087
perro,0.7916891499773681,3241
perro,0.7734476805313392,34531
bici,0.932177245531378,8240
bici,0.7440708256646505,42045
persona,0.8447615625314616,29325
persona,0.8544489470183695,27646
persona,0.6020355412779789,40052
persona,0.6927332490191431,3321
coche,0.6804300927775653,9710
persona,0.8357370506084866,10890
perro,0.8455095285806333,6932
coche,0.35683531605095803,15786
persona,0.7602848416646263,13618
bici,0.6426877903983514,49044
bici,0.8211419980288387,24782
coche,0.7855922215000977,45621
persona,0.9520239104994049,4910
persona,0.8033221853469252,20090
coche,0.6724385042463696,14433
coche,0.8966460766378423,17635
persona,0.615133110861374,19005
bici,0.6822172242388452,34281
persona,0.8275626529774202,24051
perro,0.6911782307618486,34304
persona,0.5316039577551106,40970
bici,0.9646672796801478,32973
persona,0.6517612527770101,40932
bici,0.4226286832018469,25498
bici,0.8923405554231207,7703
persona,0.7298407754387938,3545
persona,0.7209234841013933,20287
perro,0.8682217037474483,1964
perro,0.9254192900765522,2391
bici,0.9237905466895949,31884
persona,0.8248766754229971,33938
persona,0.883042750961853,45570
persona,0.862352664843392,20089
coche,0.6505275028839914,16828
persona,0.8794624094437706,23572
persona,0.7006963239531374,42747
bici,0.5349813305067815,11745
coche,0.4779923244135811,16162
coche,0.6407356230112122,17821
perro,0.9419524055030475,49773
coche,0.852744968091574,16035
persona,0.6754837619961257,358
bici,0.6692129360017195,1108
perro,0.7401788727364047,11771
persona,0.9141942642119097,35425
persona,0.39621537179334,28632
persona,0.7799799298038158,3412
persona,0.6181598975777435,40414
persona,0.6145857280100809,10677
persona,0.7888445639708156,49093
coche,0.727623331862181,28799
persona,0.6806932810592516,31288
bici,0.6511457189281347,9049
coche,0.7471682203140417,8008
persona,0.9218035888804235,5989
bici,0.567662672759568,20864
coche,0.8197657694185445,40026
bici,0.9444749986268898,42478
bici,0.5959270726278133,38661
bici,0.6306764955631253,2367
bici,0.48879308929387344,47475
coche,0.6005904060800848,40002
persona,0.576735649142497,28702
coche,0.7580132867605555,218
coche,0.6570669145196418,41734
perro,0.41082808084197736,44626
coche,0.767179015302899,40913
persona,0.7408974580848177,31758
coche,0.9253602234076563,31480
persona,0.6720715850345771,41481
coche,0.7473718310476376,31565
coche,0.6304406992942848,23839
perro,0.5929206622431118,23529
persona,0.8237384290233677,29319
perro,0.6591666955527109,2307
bici,0.6133431840343424,38401
persona,0.8411588095365007,31377
persona,0.678909472919795,25529
bici,0.8579470892807811,24710
bici,0.8900124033715059,30920
persona,0.6401909856135527,37650
coche,0.8904873975068739,32929
persona,0.3250086444839361,12705
coche,0.8987378833963956,24782
persona,0.61041897791709,45032
persona,0.7257603379308298,1913
persona,0.678026121175755,10415
coche,0.8487132687318508,47976
